depth,lambda,delta_lambda,tau_prime,conf_chm,density,k,h_profile,pareto_size,diversity,resonance_avg,pressure,epsilon_effect,target_local_weight,target_global_weight,local_global_distance,field_min_distance,field_rejected_count,mu,dhm_k,dhm_norm,dhm_resonance_mean,dhm_score_ratio,dhm_build_us,expanded_categories_count,selected_rules_count,per_category_selected,entropy_per_depth,unique_category_count_per_depth,pareto_front_size_per_depth,mean_nn_dist,pareto_spacing,pareto_hv_2d,field_extract_us,field_score_us,field_aggregate_us,field_total_us,norm_median_0,norm_median_1,norm_median_2,norm_median_3,norm_mad_0,norm_mad_1,norm_mad_2,norm_mad_3,median_nn_dist_all_depth,collapse_flag,normalization_mode,unique_norm_vec_count,norm_dim_mad_zero_count,mean_nn_dist_raw,mean_nn_dist_norm,pareto_spacing_raw,pareto_spacing_norm,distance_calls,nn_distance_calls,weak_dim_count,effective_dim_count,alpha_t,weak_contrib_ratio,collapse_proxy
11,0.465367675,-0.001931586,0.000000000,0.000000000,0.000000000,0,1.000000000,15,532.536926270,0.749816298,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,5,53,"ConstraintPropagation:3|Performance:3|Refactor:28|Reliability:16|Structural:3",1.186317205,5,15,33.537548065,113.809272766,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,15,1,0.630888999,33.537548065,0.937693894,113.809272766,945,420,1,4,0.100000001,0.032258064,0.000000000
12,0.462332815,-0.003034836,0.000000000,0.000000000,0.000000000,0,1.000000000,14,0.286138773,1.351324201,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,75,"ConstraintPropagation:5|Cost:2|Performance:5|Refactor:36|Reliability:18|Structural:9",1.406967163,6,14,35.234855652,117.874206543,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,14,1,0.414742827,35.234855652,0.707488120,117.874206543,819,364,1,4,0.100000001,0.032258064,0.000000000
13,0.459384203,-0.002948631,0.000000000,0.000000000,0.000000000,0,1.000000000,11,0.291349977,1.510200739,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,77,"ConstraintPropagation:6|Cost:3|Performance:6|Refactor:40|Reliability:16|Structural:6",1.389726162,6,11,4.528383732,5.939774513,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,11,1,0.496505290,4.528383732,0.582993388,5.939774513,495,220,1,4,0.100000001,0.032258064,0.000000000
14,0.456435561,-0.002948631,0.000000000,0.000000000,0.000000000,0,1.000000000,15,0.460423261,1.545025110,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,77,"ConstraintPropagation:6|Cost:3|Performance:6|Refactor:40|Reliability:16|Structural:6",1.389726162,6,15,3.128838539,5.472703934,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,15,1,0.355796218,3.128838539,0.585981786,5.472703934,945,420,1,4,0.100000001,0.032258064,0.000000000
15,0.453621030,-0.002814551,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.401773453,1.787550926,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,76,"ConstraintPropagation:6|Cost:2|Performance:6|Refactor:40|Reliability:16|Structural:6",1.362910151,6,13,5.128560066,8.396058083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,13,1,0.496977597,5.128560066,0.778245091,8.396058083,702,312,1,4,0.100000001,0.032258064,0.000000000
16,0.450806469,-0.002814551,0.000000000,0.000000000,0.000000000,0,1.000000000,12,0.404355109,1.253296852,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,76,"ConstraintPropagation:6|Cost:2|Performance:6|Refactor:40|Reliability:16|Structural:6",1.362910151,6,12,4.063911438,6.302961826,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,12,1,0.444189548,4.063911438,0.662167072,6.302961826,594,264,1,4,0.100000001,0.032258064,0.000000000
17,0.447991908,-0.002814551,0.000000000,0.000000000,0.000000000,0,1.000000000,12,0.404805690,1.251330853,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,76,"ConstraintPropagation:6|Cost:2|Performance:6|Refactor:40|Reliability:16|Structural:6",1.362910151,6,12,4.064137459,6.303218365,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,12,1,0.444305032,4.064137459,0.662320733,6.303218365,594,264,1,4,0.100000001,0.032258064,0.000000000
18,0.445177376,-0.002814551,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.397069007,0.966916561,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,76,"ConstraintPropagation:6|Cost:2|Performance:6|Refactor:40|Reliability:16|Structural:6",1.362910151,6,13,4.074401379,6.672153950,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,13,1,0.428515881,4.074401379,0.673011541,6.672153950,702,312,1,4,0.100000001,0.032258064,0.000000000
19,0.442362815,-0.002814551,0.000000000,0.000000000,0.000000000,0,1.000000000,12,0.415708721,0.941615045,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,76,"ConstraintPropagation:6|Cost:2|Performance:6|Refactor:40|Reliability:16|Structural:6",1.362910151,6,12,3.981509686,6.177601814,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,12,1,0.432848603,3.981509686,0.645876408,6.177601814,594,264,1,4,0.100000001,0.032258064,0.000000000
20,0.439548254,-0.002814551,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.398255795,0.951730192,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,76,"ConstraintPropagation:6|Cost:2|Performance:6|Refactor:40|Reliability:16|Structural:6",1.362910151,6,13,4.074465275,6.672232151,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,13,1,0.428469419,4.074465275,0.672929466,6.672232151,702,312,1,4,0.100000001,0.032258064,0.000000000
21,0.436733723,-0.002814551,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.401945651,0.893381238,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,76,"ConstraintPropagation:6|Cost:2|Performance:6|Refactor:40|Reliability:16|Structural:6",1.362910151,6,13,3.941165447,6.453388691,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,13,1,0.418761641,3.941165447,0.658272207,6.453388691,702,312,1,4,0.100000001,0.032258064,0.000000000
22,0.433919162,-0.002814551,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.391451359,1.261128426,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,76,"ConstraintPropagation:6|Cost:2|Performance:6|Refactor:40|Reliability:16|Structural:6",1.362910151,6,13,4.206119537,6.885448933,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,13,1,0.443244338,4.206119537,0.695574820,6.885448933,702,312,1,4,0.100000001,0.032258064,0.000000000
23,0.431104600,-0.002814551,0.000000000,0.000000000,0.000000000,0,1.000000000,14,0.393869221,0.897027433,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,76,"ConstraintPropagation:6|Cost:2|Performance:6|Refactor:40|Reliability:16|Structural:6",1.362910151,6,14,4.158019066,7.147507668,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,14,1,0.423242122,4.158019066,0.697318137,7.147507668,819,364,1,4,0.100000001,0.032258064,0.000000000
24,0.428290069,-0.002814551,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.387955278,1.256461024,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,76,"ConstraintPropagation:6|Cost:2|Performance:6|Refactor:40|Reliability:16|Structural:6",1.362910151,6,13,4.081707478,6.680979252,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,13,1,0.434433490,4.081707478,0.682142675,6.680979252,702,312,1,4,0.100000001,0.032258064,0.000000000
25,0.425475508,-0.002814551,0.000000000,0.000000000,0.000000000,0,1.000000000,10,0.467585504,1.335159540,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,76,"ConstraintPropagation:6|Cost:2|Performance:6|Refactor:40|Reliability:16|Structural:6",1.362910151,6,10,4.879088879,6.646961212,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,10,1,0.551470160,4.879088879,0.725443959,6.646961212,405,180,1,4,0.100000001,0.032258064,0.000000000
26,0.422717720,-0.002757781,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.261823475,0.741857290,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,69,"ConstraintPropagation:5|Cost:2|Performance:5|Refactor:36|Reliability:16|Structural:5",1.351556301,6,13,4.747627258,7.773342133,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,13,1,0.443432450,4.747627258,0.698505044,7.773342133,702,312,1,4,0.100000001,0.032258064,0.000000000
27,0.419959933,-0.002757781,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.296694279,0.744427085,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,69,"ConstraintPropagation:5|Cost:2|Performance:5|Refactor:36|Reliability:16|Structural:5",1.351556301,6,13,5.605556011,9.181497574,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,13,1,0.481614232,5.605556011,0.764111221,9.181497574,702,312,1,4,0.100000001,0.032258064,0.000000000
28,0.417202175,-0.002757781,0.000000000,0.000000000,0.000000000,0,1.000000000,14,0.277572215,0.763825834,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,69,"ConstraintPropagation:5|Cost:2|Performance:5|Refactor:36|Reliability:16|Structural:5",1.351556301,6,14,5.205356121,8.947862625,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,14,1,0.447155744,5.205356121,0.745242357,8.947862625,819,364,1,4,0.100000001,0.032258064,0.000000000
29,0.414444387,-0.002757781,0.000000000,0.000000000,0.000000000,0,1.000000000,14,0.277939707,0.764411628,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,69,"ConstraintPropagation:5|Cost:2|Performance:5|Refactor:36|Reliability:16|Structural:5",1.351556301,6,14,5.205522537,8.948076248,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,14,1,0.447076201,5.205522537,0.745118618,8.948076248,819,364,1,4,0.100000001,0.032258064,0.000000000
30,0.411686599,-0.002757781,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.265359908,0.746917486,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,69,"ConstraintPropagation:5|Cost:2|Performance:5|Refactor:36|Reliability:16|Structural:5",1.351556301,6,13,4.808457375,7.872780800,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,13,1,0.445794553,4.808457375,0.702484787,7.872780800,702,312,1,4,0.100000001,0.032258064,0.000000000
31,0.408928812,-0.002757781,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.298194855,0.747545302,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,69,"ConstraintPropagation:5|Cost:2|Performance:5|Refactor:36|Reliability:16|Structural:5",1.351556301,6,13,5.606308460,9.182406425,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,13,1,0.481299937,5.606308460,0.763646364,9.182406425,702,312,1,4,0.100000001,0.032258064,0.000000000
32,0.406171054,-0.002757781,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.298586458,0.748171449,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,69,"ConstraintPropagation:5|Cost:2|Performance:5|Refactor:36|Reliability:16|Structural:5",1.351556301,6,13,5.606490135,9.182626724,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,13,1,0.481218815,5.606490135,0.763527393,9.182626724,702,312,1,4,0.100000001,0.032258064,0.000000000
33,0.403413266,-0.002757781,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.264184505,0.748796403,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,69,"ConstraintPropagation:5|Cost:2|Performance:5|Refactor:36|Reliability:16|Structural:5",1.351556301,6,13,4.749283314,7.775345325,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,13,1,0.442943156,4.749283314,0.697702110,7.775345325,702,312,1,4,0.100000001,0.032258064,0.000000000
34,0.400655478,-0.002757781,0.000000000,0.000000000,0.000000000,0,1.000000000,12,0.261022657,0.712082207,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,69,"ConstraintPropagation:5|Cost:2|Performance:5|Refactor:36|Reliability:16|Structural:5",1.351556301,6,12,4.614489555,7.155463219,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,12,1,0.459262073,4.614489555,0.682595551,7.155463219,594,264,1,4,0.100000001,0.032258064,0.000000000
35,0.397897691,-0.002757781,0.000000000,0.000000000,0.000000000,0,1.000000000,13,0.262500972,0.734848142,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,69,"ConstraintPropagation:5|Cost:2|Performance:5|Refactor:36|Reliability:16|Structural:5",1.351556301,6,13,4.812829494,7.878066063,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,13,1,0.447413296,4.812829494,0.704815149,7.878066063,702,312,1,4,0.100000001,0.032258064,0.000000000
36,0.395139903,-0.002757781,0.000000000,0.000000000,0.000000000,0,1.000000000,12,0.254652292,0.713420451,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,69,"ConstraintPropagation:5|Cost:2|Performance:5|Refactor:36|Reliability:16|Structural:5",1.351556301,6,12,4.406441212,6.831175804,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,12,1,0.450452626,4.406441212,0.669070721,6.831175804,594,264,1,4,0.100000001,0.032258064,0.000000000
37,0.392382145,-0.002757781,0.000000000,0.000000000,0.000000000,0,1.000000000,12,0.255050480,0.714090288,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,69,"ConstraintPropagation:5|Cost:2|Performance:5|Refactor:36|Reliability:16|Structural:5",1.351556301,6,12,4.406766891,6.831546783,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,12,1,0.450367957,4.406766891,0.668927789,6.831546783,594,264,1,4,0.100000001,0.032258064,0.000000000
38,0.389624357,-0.002757781,0.000000000,0.000000000,0.000000000,0,1.000000000,14,0.281231284,0.769621789,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0,0.000000000,0.000000000,1.000000000,0.000000000,6,69,"ConstraintPropagation:5|Cost:2|Performance:5|Refactor:36|Reliability:16|Structural:5",1.351556301,6,14,5.207060814,8.950047493,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.907299995,0.000000000,0.933644056,0.996159971,0.038199998,0.000000000,0.066355914,0.001280000,4.780563831,"false",global_robust,14,1,0.446424454,5.207060814,0.744116724,8.950047493,819,364,1,4,0.100000001,0.032258064,0.000000000
